id	audio_path	text_source	text_en
130	3805262400687705811.wav	Bu ilin iyun və avqust ayları arasında şəhər Cənub-şərqi Avropada ilk dəfə dünyanın ən böyük ictimai tədbiri sayılan İnək Paradına ev sahibliyi edəcək.	The city will be the first in southeastern Europe to host CowParade, the world's largest public art event, between June and August this year.
622	17101721688664370689.wav	Nailiyyətləri dəyərləndirdiyimiz, ancaq müvəffəqiyyətsizlikləri da unutmadığımız zaman, şəxslər və bütün iştirakçılar, təşkilatın qiymətini, hədəfini və təkanverici güclərini daha dərindən kəşf edir.	While assessing the successes and becoming aware of failures, individuals and the whole of the participating persons discover more deeply the values, mission, and driving forces of the organization.
251	17430702354143747705.wav	Mehmanxanadakı qonaqların çoxu BƏƏ vətəndaşları idi.	The hostel's guests were mostly citizens of the United Arab Emirates.
552	8689403757953359373.wav	Sadəcə düzgün qidalanma ilə arzuolunan ideal performansa nail olmaq mümkün olmasa da, belə həyat tərzi gənc idmançıların sağlamlığına əsaslı şəkildə təsir göstərə bilər.	Proper nutritional practices alone cannot generate elite performances, but they can significantly affect young athletes' overall wellness.
970	758222800820736161.wav	Aydın görünən, səliqəli inkişafı onun cazibəsinin bir hissəsini təşkil edir. Yollar, qatarlar və qayıqlar kəndləri bir-birləri ilə əlaqələndirsə də, avtomobillərin onlarla xaricdən birbaşa əlaqələri yoxdur.	Part of its charm is the lack of visible corporate development. Paths, trains and boats connect the villages, and cars cannot reach them from the outside.
181	14880571333179852738.wav	Daha sonra sübutlar göstərdi ki, 2013-cü ildə ittiham edilən Hol və digər 34 təhsil sektorunun səlahiyyətliləri test kağızlarına müdaxilə ediblər.	Evidence thereafter indicated test papers were tampered with Hall, along with 34 other education officials, was indicted in 2013.
91	7158336010272385661.wav	Son vəziyyət göstərir ki, gənc oğlanın hansı ittihamlar ilə üzləşəcəyi və ya səlahiyyətli şəxslərin onun haqqında hansı tədbiri görəcəyi bilinmir, lakin federal məhkəmə artıq azyaşlıların məhkəmə prosesini başladıb.	It is not known at this time what charges will be laid or what led authorities to the boy but juvenile proceedings have begun in federal court.
332	4011494125374467149.wav	O, 1995-ci ildə Partizan komandasının tarixində ən yaxşı oyunçu seçildi.	In 1995 he was voted the best player in Partizan's history.
1242	12601440531471650591.wav	Sınaq yoxlanacağı və təsiri dəyərləndiriləcəyi üçün zərəvericilərlə mübarizə üzrə əlavə yoxlama sınağında iştirak edən atıcılara meşəbəyilər tərəfindən yaxından nəzarət ediləcəkdir.	Shooters in the supplementary pest control trial were to be closely supervised by rangers, as the trial was monitored and its effectiveness evaluated.
701	4303654379147417512.wav	Bu tələblər, hər iki ölkə arasında da təşkil olunmuş miqrasiya axını təmin etmək üçün tərtib olunub.	These requirements are designed to provide an organized migratory flow between both countries.
423	10486008619073351870.wav	"Bu, alman əlifbasına əsaslanırdı, yeganə fərqi onda, ""Õ/õ"" hərfinin də olması idi."	"It was based on the German alphabet and one character ""Õ/õ"" was added."
1216	14399390180206798994.wav	"Sakit okeanın ""North Shore"" çimərlikləri (""North Harbour"" limanı) cənubda Devonportdan başlayaraq sahil boyunca şimalda ""Long Bay""ə qədər uzanır."	
1071	8129537339832597711.wav	Beynəlxalq sanksiyalara görə, artıq yeni təyyarələr satın alına bilməyəcək.	International sanctions have meant that new aircraft cannot be purchased.
580	8862499911514958597.wav	Qan dövranının pozulmadan davam etməsi üçün sinir sistemi orqanizm vasitəsilə sinir siqnalları göndərərək, homeostazı qoruyur.	
986	12440682750481478010.wav	Bunların bir çoxunda ev quşları ilə işləyən şəxslər fəaliyyət göstərir, amma ornitoloqlar üçün hələ də bəzi təhlükələr mövcuddur.	Most have involved people who work with poultry, but there is also some risk to birdwatchers.
529	3210502828366856692.wav	Universitet tələbələrindən tutmuş, peşəkar və olimpiya yarışlarına qədər bir çox səviyyədə oynanılan qılıncoynatma müasir idman növüdür.	The modern sport of fencing is played at many levels, from students learning at a university to professional and Olympic competition.
1278	5914101364156425791.wav	Tampliyerləri başa düşmək üçün yaradılışın sıralanmasını təhrik edən konteksti dərk etmək tələb olunur.	To understand the Templars one must understand the context that prompted the creation of the order.
59	7900625543102238481.wav	Polis dedi ki, Lo Pikkolo Palermoda Provenzanonun sağ əli olduğu üçün üstün mövqeyə sahib idi və o, böyük təcrübəsi ilə yaşlı nəsil mafiya başçılarının hörmətini qazanmışdı. Bu mafiya başçıları Provenzanonun ətrafdakı gücü möhkəmləndirməklə onun səviyyəsini mümkün qədər aşağı tutma siyasətini davam etdirirdi.	Police said Lo Piccolo had the upper hand because he had been Provenzano's right-hand man in Palermo and his greater experience won him the respect of the older generation of bosses as they pursued Provenzano's policy of keeping as low as possible while strengthening their power network.
737	3203887860543706174.wav	Puerto Ximenezdəki meşəbəyi idarəsindən parkinq icazəsi əldə etmək olar, amma onlarda kredit kartı ilə ödəniş imkanı yoxdur.	It is possible to secure park permits directly from the Ranger Station in Puerto Jiménez, but they do not accept credit cards
463	15738881714232799913.wav	Bu, şəklin bütün ekranı tutduğundan əmin olmaq üçündür və overskan adlanır.	This is made to ensure that the image covers the whole screen. That is called overscan.
1218	17809918372360433224.wav	Təhlükəsiz ev, qayğıkeş baxıcı, sabit təhsil və etibarlı səhiyyənin təmin edilməsi qəyyum ailə sistemində mütləqdir.	Our foster care system is supposed to provide safe homes, loving caregivers, stable education, and reliable health care.
1104	556327383198031098.wav	Adətən təpələrdə və ya digər otlaq sahələrdə gəzən sürülərin içinə qoşulan ev keçilərinə daha çox çobana bənzəyən, lakin adətən uşaqlar və yeniyətmələr olan keçiotaranlar baxır. Bu gün də belə sürü üsullarından istifadə olunur.	Domestic goats were generally kept in herds that wandered on hills or other grazing areas, often tended by goatherds who were frequently children or adolescents, similar to the more widely known shepherd. These methods of herding are still used today.
280	10268466323209044598.wav	Romney Florida ştatında əlli nümayəndəliyin hamısı tərəfindən seçilərək əyalət qalibi oldu və bu, onun Respublikaçılar Partiyasına namizədlər arasında ön sıralarda iştirakını təmin etdi.	As a winner-takes-all state, Florida awarded all fifty of its delegates to Romney, pushing him ahead as the front-runner for the Republican Party nomination.
414	2153471470750542469.wav	Yunanlı bir çox siyasətçi, alim və artist tanıyırıq. Çox güman ki, bu mədəniyyətin ən tanınmış şəxsiyyəti, İlliada və Odisseya adlı iki şedevr əsərin müəllifi, əfsanəvi kor şair Homerdir.	We know many Greek politicians, scientists, and artists. Possibly the most known person of this culture is Homer, the legendary blind poet, who composed two masterpieces of Greek literature: the poems Iliad and Odyssey.
821	10434051158207529332.wav	Məyusluqdan yayınmaq və ya bəlkə də, işini yerli üsullarla həll etmək fikrinə uzaq olmaq üçün bu haqda hər zaman xatırlamaq lazımdır.	This is something you always need to keep in mind, to avoid disappointment or perhaps even distaste over local ways to do things.
589	11406008549005068294.wav	İnsanların əksəriyyətinin onlar üçün ən yaxşı uzun-müddətli imkanın digərləri ilə birlikdə işləmək olduğunu başa düşəcəklərinə inanıram.	Hopefully, most people will realise that their long term best option is to work together with others.
460	8141196405955443923.wav	Filmi DVD formata çevirirkən ən çox qarşılaşdığımız problemlərdən biri overskandır.	One of the most common problems when trying to convert a movie to DVD format is the overscan.
1396	2908449368506147894.wav	Tədqiqatçıların müşahidələrinə əsasən, melamin və siyanur turşusu əlavə olunmuş pişik sidiyində da kristallar formalaşıb.	The researchers observed crystals formed in cat urine by the addition of melamine and cyanuric acid.
299	7120593953259789296.wav	İlk olaraq Nümayəndələr Palatası ikinci cümləni sildi, daha sonra Senat bazar ertəsi günü ona bənzər bir cümlə qəbul etdi və bu zaman sessiyanın qanunvericilik işlərinə dəyişiklik edildi.	A change was made this legislative session when the second sentence was deleted first by the House of Representatives and then was passed in a similar form by the Senate Monday.
1362	5239566787921276760.wav	Oselotlar kiçik heyvanlarla, məs. meymunlar, ilanlar, gəmiricilər, və quşlarla qidalanır. Demək olar ki, oselotların ovladığı bütün heyvanlar ondan daha kiçikdir.	Ocelots like to eat small animals. They will catch monkeys, snakes, rodents and birds if they can. Almost all of the animals that the ocelot hunts are far smaller than it is.
157	16553447679572934895.wav	Yer üzündə nadir rast gəlinən süxurların bəzilərinin unsiyası 11 000 – 22 500 ABŞ dolları arasında satılır, bu isə qızılın dəyərindən 10 dəfə çoxdur.	Some of the rocks, which are very rare on Earth, are being sold from US$11,000 to $22,500 per ounce, which is about ten times more than the cost of gold.
624	15283841512945808516.wav	Bu cür uğur hekayələri gələcəkdə dəyişikliyə dair müsbət meyllər yaratmaqla dəyişiklikdən qorxanları da cəsarətləndirdi.	Such success stories lessened the fears of change, while creating positive inclinations toward change in the future.
1371	639029244004103196.wav	Qərbi Montana bazar ertəsi 22:08 radələrində baş verən orta dərəcəli zəlzələ ilə silkələndi.	A moderate earthquake shook western Montana at 10:08 p.m. on Monday.
895	2566042225555531119.wav	Sürüşkən yollar, səkilər (küçənin kənarı) və xüsusilə də pillələr, qış fəslində baş verən qəza hallarının ən ümumi səbəbləri idi.	The most common cause for accidents in winter is slippery roads, pavements (sidewalks) and especially steps.
61	10569533166683472288.wav	Apple şirkətinin Baş Direktoru Stiv Cobs səhnəyə çıxdı və cins şalvarının cibindən iPhone markalı telefonunu çıxararaq cihazı təqdim etdi.	Apple CEO Steve Jobs unveiled the device by walking onto the stage and taking the iPhone out of his jeans pocket.
125	3289455494877336561.wav	"Hek və Conson ""The Daily Show"" və ""The Colbert Report"" şoularından xeyli əvvəl, 1988-ci ildə Vaşinqton Universitetində tələbə olduqları dövrdə xəbərlərin və xəbər aparıcılarının parodiyasını nəzərdə tutan layihə düşünmüşdülər."	Long before The Daily Show and The Colbert Report, Heck and Johnson envisioned a publication that would parody the news—and news reporting—when they were students at UW in 1988.
1388	9420819072541736722.wav	"Gecə müğənni Sanju Şarmanın ifası ilə başladı və Jai Şankar Coudari ilə davam etdi. Lakxa Zinq də ""chhappan bhog"" adlanan dini mahnısını ifa etdi, onu Racu Kandelval müşayiət etdi."	Singer Sanju Sharma started the evening, followed by Jai Shankar Choudhary. esented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.
268	6499181018400707267.wav	İddiaçı tərəf internet xidməti sahəsində lider təminatçı şirkətlərindən olan AOL olduğu üçün işə də şirkətin olduğu Virciniya məhkəməsində baxıldı.	The case was prosecuted in Virginia because it is the home to the leading internet service provider AOL, the company who instigated the charges.
1197	4272868288445090727.wav	Qoma, Konqo Demokratik Respublikasının şərq bölgəsinin sonunda, Ruandanın yaxınlığında yerləşən bir turist şəhəridir.	Goma is a tourist city of the Democratic Republic of Congo in the extreme east near Rwanda.
930	7857252949066737455.wav	Eyni uçuş reysi bəzən, müxtəlif firmalarla olan müqavilələr səbəbilə, ayrı-ayrı qiymətlərdə çıxa biləcəyi üçün axtarış nəticələrini müqayisə etməyə və bileti almamış, aviaşirkətin veb-saytına baxmağa dəyər.	Sometimes the same flight can have vastly differing prices at various agregators and it pays to compare search results and to also look at the website of the airline itself before booking.
447	5395349621043323848.wav	Ölkənin öz müstəqilliyini qazandığı illərin əvvəlində, Sinqapur Botanika Bağlarının peşəkarlığı, adanın tropik bir Garden City-yə (Bağ Şəhəri) çevrilməsinə səbəb oldu.	Early in the nation's independence, Singapore Botanic Gardens' expertise helped to transform the island into a tropical Garden City.
1083	8731845720355780778.wav	Səyahəti əsnasında İvasaki bir neçə dəfə xoşagəlməz hallar yaşadı.	During his trip, Iwasaki ran into trouble on many occasions.
300	2765455546830835321.wav	Təklif olunan qanunda, eyni cinsli vətəndaşların birlikdə yaşamasını qadağan edən ikinci maddənin yerinə yetirilməməsi, gələcəkdə eyni cinsli vətəndaş birliklərinə qapıların açılacağını göstərir.	The failure of the second sentence, which proposes to ban same-sex civil unions, could possibly open the door for civil unions in the future.
292	15387297516063089502.wav	Zəlzələ, 10 martda vulkan zirvəsi kalderinin şimal-şərq hissəsində baş verib və faza dəyişikliyi ilə nəticələnib.	The significant earthquake activity resulting in the phase change had took place on March 10 on the northeast side of the volcano's summit caldera.
1058	7235741805245913144.wav	Park müdiriyyətinin xəbərdarlığına əsasən ayılardan və qurdlardan minimum 100 yard /m, digər vəhşi heyvanlardan isə 25 yard/m uzaqda dayanmalısınız!	According to park authorities, stay at least 100 yards/meters away from bears and wolves and 25 yards/meters from all other wild animals!
586	1112646043699975418.wav	Bununla belə, Avropada 16-cı əsrin sonlarında ilk əsl teleskoplar hazırlanmağa başlamışdı.	
145	17895729224831667145.wav	"Efiopiyadakı Rift-Velli Tədqiqat Xidmətinin tədqiqatçısı və tədqiqatın həmmüəllifi Berhan Asfau bildirdi ki, ""bu hər şeyin geri qaytarılmalı olduğunu göstərir""."	"That means everything has to be put back,"" said researcher at the Rift Valley Research Service in Ethiopia and a co-author of the study, Berhane Asfaw."
689	14062342585805998065.wav	Başqa yerdə vaxt keçirmək vaxtı məhdud olan qonaqlar üçün ən ideal variant olardı.	Visitors with limited time would be best to spend their time elsewhere.
848	7664841964977585452.wav	Sizə geri qayıdan bir bumeranq atma yolunu öyrənmək istəyirsinizsə, bumeranqınızın geri dönmə xüsusiyyəti olmalıdır.	If you want to learn throwing a boomerang that comes back to your hand, make sure you have a suitable boomerang for returning.
1215	14081652098753613749.wav	Yeni Şotlandiya əyalətinin paytaxtı Halifaksdaki Delxauzi universitetinin tibb elmləri üzrə professoru və Kanada Diabet Assosiasiyasının klinik və elmi araşdırmalar departamentinin rəhbəri Dr. Ehud Ur bildirdi ki, araşdırma hələ ilkin mərhələdədir.	Dr. Ehud Ur, professor of medicine at Dalhousie University in Halifax, Nova Scotia and chair of the clinical and scientific division of the Canadian Diabetes Association cautioned that the research is still in its early days.
112	3870504157415878753.wav	Stardust layihəsinin meneceri Tom Daksberinin sözlərinə görə o, Şimali Kaliforniyanın qərb sahili üzərində hərəkət edəcək. Mərkəzi Oreqondan, Nevada və Aydahonun üstündən keçərək Kaliforniyadan Utaha qədər səmanı işıqlandıracaq.	“It will move over the west coast of northern California and will light the sky from California through central Oregon and on through Nevada and Idaho and into Utah,” Tom Duxbury, Stardust's project manager said.
946	7136311429207590408.wav	Vikinqlərin Qara dənizə və Xəzər dənizinə çatmaq üçün istifadə etdiyi Rusiyadan keçən su yollarının bəzi marşrutları bu gün də istifadə edilə bilər. Xüsusi icazə üçün mümkün tələblərin nə olduğunu müəyyən edin, lakin belə icazənin əldə olunması çətin ola bilər.	Vikings used the Russian waterways to get to the Black Sea and Caspian Sea. Parts of these routes can still be used. Check possible need for special permits, which may be difficult to get.
775	8012435753276321325.wav	Beynəlxalq Bağçılıq Sərgiləri müəyyən bir sahəyə xas tədbirlər olub gülləri, botanika bağlarını və bitkilərlə bağlı hər şeyi nümayiş etdirir.	International Horticultural Expositions are specialised events which showcase floral displays, botanical gardens and anything else to do with plants.
1303	8318655801085370430.wav	Onu dəniz quldurları soydu, Tibetdə quduz bir itin hücumuna məruz qaldı, Nepalda nikahdan qaçdı və Hindistanda həbs edildi.	
609	1223987917026315021.wav	Bundan əlavə, vaxt hadisələrin zamanını (nə qədər uzun çəkdiyini) müqayisə etmə üsuludur.	Time is also how we compare the duration (length) of events.
891	323533432438160092.wav	Bəzən, peşəkar hava turları alpinizm üçün və geniş bazası olan qütbə çatmaq üçün içərilərə doğru hərəkət edə bilir.	Occasional specialist air tours go inland, for mountaineering or to reach the Pole, which has a large base.
1387	6090633690704808955.wav	Festivalların bəzilərində iştirakçıların böyük əksəriyyəti musiqi festivalları zamanı ərazidə düşərgə qururlar və çoxu bunu ən vacib təcrübə kimi qiymətləndirir.	For some festivals, the vast majority of the attendants to music festivals decide to camp on site, and most attendants consider it a vital part of the experience.
568	4294703485327510895.wav	Orqanizmin tələbləri ilə bağlı olaraq fərqli rəngdə çox sayda müxtəlif göz formaları mövcuddur.	There are many different constructions of eyes, ranging in complexity depending on the requirements of the organism.
1405	17009725743917565155.wav	Bütün bunlara baxmayaraq, ölkə miqyaslı bir nəqliyyat yolu şəbəkəsi yalnız az miqdarda nəqliyyat vasitəsi üçün iqtisadi baxımdan müvafiq deyil, buna görə də, avtomobil sahibi olmağın xərclərini azalda biləcək yeni istehsal metodları yaradılır.	However, a nationwide road network is not economically viable for just a handful of cars, so new methods of production are developed to reduce the cost of car ownership.
292	4413227791785377538.wav	Zəlzələ, 10 martda vulkan zirvəsi kalderinin şimal-şərq hissəsində baş verib və faza dəyişikliyi ilə nəticələnib.	The significant earthquake activity resulting in the phase change had took place on March 10 on the northeast side of the volcano's summit caldera.
236	2321127634949846850.wav	"Atanın nə dediyi haqqında soruşanda, o ""Cavab verə bilmədi, sadəcə baxa-baxa qaldı"", dedi."	"When asked what the father said, she answered ""He couldn't say a thing - he just stood there blinking."""
1115	59483763894111047.wav	Tibbi Xeyriyyə Qurumu olan Mangola, Medecines Sans Frontieres və ÜST bunun ölkədə bu günə qədər görülmüş ən pis epidemiya olduğunu bildirdi.	The medical charity Mangola, Medecines Sans Frontieres and the World Health Organisation say it is the worst outbreak recorded in the country.
1349	4290310957587674935.wav	Qəzanın baş verdiyi bölgədə axtarışlar, əlverişsiz hava şəraiti və bölgə landşaftının sərtliyinə görə daha da çətinləşir.	Efforts to search for the crash site are being met by bad weather and harsh terrain.
349	13428098777061977049.wav	Hidrogen atomları daha ağır elementlər yaratmaq üçün birləşdiyi (və ya qaynaşdığı) zaman əmələ gələn enerji ulduzların işıq və istilik saçmasına səbəb olur.	Stars give off light and heat because of the energy made when hydrogen atoms are merged (or fused) together to form heavier elements.
266	2358903572389567178.wav	Çiao və Şaripov, bütün yön tənzimləyiciləri mühərriklərinə təhlükəsiz məsafədə olduqlarını bildirdilər.	Chiao and Sharipov reported being a safe distance from the attitude adjustment thrusters.
1418	13271011417658195040.wav	Təəssüf ki, yeni yazı metodları kəşf edildikcə, qələmdən istifadə daha da azaldı.	Sadly, as newer methods of writing have emerged, the pencil has been relegated to lesser status and uses.
1122	3971853084171648183.wav	Əksər hallarda işçilərdən qəbul etdikləri hər hansı bir qərar üçün müdirlərinin təsdiqini almaları və sorğu-sualsız öz rəhbərliklərinin təlimatlarına əməl etmələri tələb olunur.	Workers must often get their superiors' approval for any decisions they make, and are expected to obey their superiors' instructions without question.
285	14695850306863551977.wav	Polşanın keçən ay saxta ticarətə qarşı mübarizə üzrə beynəlxalq müqaviləni imzalamasından sonra ölkədə etiraz aksiyaları başladı, bu isə Polşa hökumətinin hələlik müqaviləni imzalamamaq barədə qərar verməsi ilə nəticələndi.	Last month, there were major protests in Poland when that country signed ACTA, which has led to the Polish government deciding not to ratify the agreement, for now.
579	2600672667303480747.wav	"Hüceyrələr canlıların tədqiq edilməsi üçün o qədər əsas və kritikdir ki, onları ""həyatın təməl daşları"" adlandırırlar."	"Cells are so basic and critical to the study of life, in fact, that they are often referred to as ""the building blocks of life""."
319	1489890652748431009.wav	Ötən 30 ildə, rəsmi bir kommunist ölkəsi olaraq tanınsa da, Çin özünəməxsus bir bazar iqtisadiyyatı yaratdı.	During the last three decades, despite officially remaining a communist state, China has developed a market economy.
1322	1949419215465134543.wav	"Danius, ""Hələlik biz heç nə etmirik. Onun ən yaxın əməkdaşı ilə əlaqə saxladım və ona e-poçt göndərdim və aldığım cavablar çox səmimi idi. Hələlik bu qədər yetər"", dedi."	"Danius said, ""Right now we are doing nothing. I have called and sent emails to his closest collaborator and received very friendly replies. For now, that is certainly enough."""
265	4909232036647902106.wav	Daha öncə kosmik məntəqəyə çatma missiyası zamanı giroskop sıradan çıxsa da, açıq kosmosda işin sonuna qədər stansiya öz istiqamətini saxlaya bildi.	The station maintained its attitude, despite the loss of a gyroscope earlier in the space station mission, until the end of the spacewalk.
1090	8966267459076921388.wav	Şiddətli etirazlar bəzi hallarda da, 2011-ci ildən sonra keçirilməli olan bəzi seçkilərin təşkilindən imtina edildiyi üçün alovlanırdı.	The sometimes-violent protests were triggered by failure to hold elections, some due since 2011.
533	14020017392106043715.wav	Qolf topuna ən az vuruş edərək, yaxud da qolf çubuğu ilə daha az cəhd göstərərək parkuru tamamlayan oyunun qalibi olur.	The player who takes the fewest strokes, or swings of the club, to complete the course wins.
14	13110327027180436501.wav	Nadal birinci serverdə 76 xal qazanaraq, bütün xalların 88%-ni almış hesab olunur.	Nadal bagged 88% net points in the match winning 76 points in the first serve.
871	11910818482398477101.wav	Əgər təbiətdə düşərgə qurmaq istəyirsinizsə, özünüzlə sizi ilanlardan, əqrəblərdən və digər təhlükəli heyvanlardan qoruyacaq bir düşərgə çarpayısı və ya qamaq götürün.	If you are going to camp out, bring a camp cot or hammock to keep you away from snakes, scorpions and such.
548	13612536543069843987.wav	2400 nəfərdən ibarət əsas hücum qüvvələri, Trentonun 9 mil şimalındakı çayı keçərək, sübh çağından əvvəl bir hücum təşkil etmək üçün Qrin və Sullivanın rəhbərliyi ilə iki ayrı qrupa ayrılacaqlardı.	The main assault force of 2,400 men would cross the river nine miles north of Trenton, and then split into two groups, one under Greene and one under Sullivan, in order to launch a pre-dawn attack.
279	13705974200023394469.wav	Amerika Birləşmiş Ştatlarının Nümayəndələr Palatasının keçmiş spikeri Nyut Qinqriç 32% ilə ikinci yeri tutdu.	Former U.S. Speaker of the House Newt Gingrich came in second with 32 percent.
1039	4641278083627195498.wav	"Onlara dediyim tək şey bu idi: ""siz də bizə, bizim sizə davrandığımız kimi davranın""."	All I say to people is you treat us the way we treat you.
1359	14416111315177496348.wav	Kiçik mədəniyyətləri adətən sivilizasiya kimi tanımaq mümkün olmur, çünki onlar özlərinə xas tarixi dəlillər qoymadan yox olub gedirlər.	Minor cultures often vanish without leaving relevant historic evidence and fail to be recognized as proper civilizations.
535	6873903074835269273.wav	Yəqin ki, turizmin ən ümumi növü, insan tərəfindən səyahət edərkən əlaqələndirilən, istirahət turizmidir.	Perhaps the most common type of tourism is what most people associate with traveling: Recreation tourism.
1309	13201058549379505046.wav	Dünənki böyük slalom yarışlarında qadınlar sinfində iştirak edənlər arasında Hollandiyanı təmsil edən Anna Koxemsen 9-cu yerdə, Finlandiyanı təmsil edən Katya Saarinen isə 10-cu yerdə qərarlaşıb.	They include the Netherlands, with Anna Jochemsen finishing ninth in the women's standing class in the Super-G yesterday, and Finland with Katja Saarinen finishing tenth in the same event.
43	3144751369826974200.wav	Sinoptiklərə əsasən, Kabo-Verdenin qərbindən 645 mil (1040 km) məsafədə başlayan fırtına quru ərazilər üçün təhlükə yaratmadan dayanacaq.	The storm, situated about 645 miles (1040 km) west of the Cape Verde islands, is likely to dissipate before threatening any land areas, forecasters say.
848	6940874787565236822.wav	Sizə geri qayıdan bir bumeranq atma yolunu öyrənmək istəyirsinizsə, bumeranqınızın geri dönmə xüsusiyyəti olmalıdır.	If you want to learn throwing a boomerang that comes back to your hand, make sure you have a suitable boomerang for returning.
828	10269771253624657772.wav	Xərcləri sıfıra yaxın dərəcədə azaltmaq üçün rahatlığından, vaxtından və proqramlaşdırılmış səyahətdən imtina etməyə hazır olanlar minimal büdcəli səyahət bölməsinə nəzər sala bilər.	For those willing to sacrifice comfort, time and predictability to push expenses down close to zero, see minimum budget travel.
365	16748378753070402239.wav	Əvvəlcə işıq söndürülməli və ya kabel çıxarılmalıdır.	First, the switch for the light fixture needs to be turned off or the cable disconnected.
86	17156991513907206063.wav	Pittmanın dediklərinə görə, şərtlər növbəti həftəyə qədər düzəlməyəcək.	Pittman suggested that conditions wouldn't improve until sometime next week.
786	1940757315103703088.wav	Vəhşi heyvanlar ya utancaq, ya da aqressiv ola bilərlər. Ətraf mühit soyuq, isti və ya digər bir formada zərərverici ola bilər.	Wild animals might either be shy or aggressive. The environment might be cold, hot, or otherwise hostile.
324	14916737759731500128.wav	Atlantik Okeanının şərqində meydana gələn Danielle tropik qasırğasının adı 2010-cu ilin Atlantik qasırğa mövsümünün fırtınasına verilən dördüncü addır.	Tropical Storm Danielle, fourth named storm of the 2010 Atlantic hurricane season, has formed in the eastern Atlantic Ocean.
1420	9927312767236451650.wav	2017-ci ilin sonlarında Siminoff, ticarət məqsədli QVC televiziya kanalında göründü.	In late 2017, Siminoff appeared on shopping television channel QVC.
1397	11000129316489551524.wav	Bundan əlavə, ayıların və vəhşi həyatın digər heyvanlarının iybilmə qabiliyyətinin yaxşı inkişaf etdiyini unutmayın, ona görə də qoxusu yayılan qidalar gəzdirməyin və ya bişirməyin, həmçinin düşərgəni təmiz saxlayın.	In addition, be aware that odors attract bears and other wildlife, so avoid carrying or cooking odorous foods and keep a clean camp.
785	7466515986433046292.wav	Ekzotik heyvanların bir çoxunu tapmaq asan deyil, üstəlik bəzən parklarda kommersiya məqsədli fotoşəkillər çəkmək üçün qaydalar da tətbiq edilir.	Many exotic animals are hard to find, and parks sometimes have rules about taking photographs for commercial purposes.
1503	11773762784743350041.wav	Tarixən, bir çox fermer ailə-kəndli təsərrüfatı ilə məşğul olurdu və bu inkişaf etməkdə olan ölkələrin əksəriyyətində hələ də bu cürdür.	Historically most farmers were engaged in subsistence agriculture and this is still the case in many developing nations.
159	2969285225302068772.wav	Ondan 7 xal geridə olan Conson isə 2243 xalla ikinci ən yaxşı pilotdur.	Seven points behind, Johnson is second with 2,243.
669	1938665940653436218.wav	Bir qədər geniş yayılmış bir metod olmasına baxmayaraq, biletlərin ötürülməsi Disney tərəfindən qadağan edilib.	While this is a very common activity, it is prohibited by Disney: the tickets are non-transferable.
50	2086349345048548883.wav	Black Beauty yerə yaxın olduğu üçün Yeni Zelandiya polisi sürət radarı ölçən cihazları ilə, cənab Ridin sürətinin nə qədər olduğunu təyin edə bilmədi, yalnız Rid sürəti saatda 160 km-ə endirdikdən sonra polis onu təqib edə bildi.	The New Zealand police had trouble using their speed radar guns to see how fast Mr Reid was going because of how low Black Beauty is, and the only time the police managed to clock Mr Reid was when he slowed down to 160km/h.
67	3099949577838548541.wav	Bir çox ailələrin mübarizə etmək üçün əmlakdan zorla məhrum edilmə şikayəti ilə hüquqi yollara müraciət etdiyi məlum olduqdan sonra mənzil-tikinti fırıldaqçılığından zərər çəkənlər üçün 20 martda East-Bay İctimai Hüquq Mərkəzində görüş təşkil olundu.	After it became apparent that many families were seeking legal help to fight the evictions, a meeting was held on March 20 at the East Bay Community Law Center for the victims of the housing scam.
769	2500816997070029140.wav	Pekindən təxminən 220 km (140 mil) məsafədə yerləşən Çjantzyakoudaki Taiziçanq kəndinin xizək ərazisi digər xizək tədbirlərinə ev sahibliyi edəcək.	Other skiing events will be at the Taizicheng ski area in Zhangjiakou, about 220 km (140 miles) from Beijing.
878	187767267015776854.wav	Virus, bakteriya, göbələk və ya digər parazitlər kimi bir patogenin səbəb olduğu xəstəliklər yoluxucu hesab olunur.	An infectious disease is one that is caused by a pathogen, such as a virus, bacterium, fungus or other parasites.
539	4145292089115621893.wav	Müəyyən bir ölkənin müxtəlif görməli yerlərini, yaxud da sadəcə bir bölgəni gəzməyi düşünən turistlər səyahətlərini buna görə planlaşdıra bilərlər.	Tourists may visit different landmarks of a particular country or they may simply opt to focus on just one area.
1148	6374261521376037073.wav	Bir neçə adamın fərqli cihaz və proqram təminatlarından istifadə edərək fevral ayının əvvəlinə kimi təsdiqlədiyi bu kəşf çərşənbə axşamı elan edildi.	Several people verified the discovery using different hardware and software by the beginning of February and it was announced on Tuesday.
1395	3543022182522520872.wav	Yerli telefon xidməti təminatçısı, bu xidmətə qoşulma haqqında daha ətraflı məlumat verməlidir.	Your local telephone service provider should be able to give more information about connecting to this service.
625	709412975116914557.wav	Bir nöqtədə birləşən düşünmə formaları, məsələnin həllini tapmaq məqsədilə fərqli ideya və ya sahələri bir araya gətirən problem həll etmə metodudur.	Convergent thinking patterns are problem solving techniques that unite different ideas or fields to find a solution.
